model,6,12,13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,93,94,96,97,98,99,100,102,104,105,106,108,110,111,113,114,115,116,117,118,119,120,123,124,126,130,132,133,135,136,138,140,143,146,147,150,152,153,156,157,159,161,162,164,165,170,173,174,177,179,180,183,184,185,186,187,190,191,192,194,197,198,204,208,209,211,214,216,217,219,220,222,225,227,229,234,238,240,241,243,244,247,256,269,270,287,288,298,300,312,318,324,330,333,360,364,396,400,415,441,473,475,480,504,510,530,678,720,758,864
deepseek,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.16666666666666666,0.0,0.0,0.125,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.2857142857142857,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,1.0,0.2222222222222222,0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.5,0.0,0.0,0.2,0.8333333333333334,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gpt4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,1.0,0.16666666666666666,0.0,0.0,0.5555555555555556,0.0,0.5,0.0,0.5,0.0,0.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.25,0.5,0.5,0.0,0.0,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gpt5o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.25,0.0,0.25,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.2,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quasar.json,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2857142857142857,0.25,0.5,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.5714285714285714,0.2,0.0,0.25,0.25,0.6,1.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.375,0.25,0.75,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.4,1.0,0.75,0.25,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
sft.json,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.3333333333333333,0.2857142857142857,0.0,0.5,0.8571428571428571,0.3333333333333333,0.5,0.2,0.2857142857142857,0.25,0.3333333333333333,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.5,0.3333333333333333,0.16666666666666666,0.2,0.0,0.2857142857142857,0.25,0.2,1.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,1.0,0.125,1.0,0.0,0.125,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.375,0.25,0.25,0.0,0.3333333333333333,0.0,0.25,1.0,1.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.2,0.6,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
