model,abs_delta_expectation_value
deepseek,7.433758686654386
deepseek,1.7499827264260883
deepseek,0.07626200518163101
deepseek,4.221279078517361
deepseek,1.327350033005654
deepseek,1.5557316097254306
deepseek,0.28434480500310644
deepseek,0.03353275766119915
deepseek,3.27870393461904
deepseek,3.27177574393571
deepseek,3.7818923101191517
deepseek,0.09024656534617584
deepseek,0.8027779223927011
deepseek,0.1501820633515385
deepseek,25.7869012210148
deepseek,0.3819878821474934
deepseek,3.459850700787292
deepseek,12.740233459634451
deepseek,0.34786633550342716
deepseek,0.4829295639531835
deepseek,0.1750766438128895
deepseek,0.0051287177720036325
deepseek,3.047801633713438
deepseek,24.16571581710506
deepseek,0.08242450614908658
deepseek,3.0350531821302704
deepseek,3.4999966344820734
deepseek,0.9725377059769311
deepseek,1.508642292131263
deepseek,10.849884298949117
deepseek,19.58451473466932
deepseek,1.5496260255736247
deepseek,3.622030721947258
deepseek,3.017049704868558
deepseek,0.48140728846999226
deepseek,12.385488277590106
deepseek,1.238933864022628
deepseek,0.8962332941414397
deepseek,3.3178852826698293
deepseek,15.882951798896567
deepseek,0.36933894914710724
deepseek,0.383483070541454
deepseek,0.8622997520077146
deepseek,1.426607262707174
deepseek,0.036539533217858765
deepseek,0.00561327108248928
deepseek,14.412919095214091
deepseek,0.10623774291474371
deepseek,1.3673352746939438
deepseek,22.00759274976794
deepseek,0.5000515875541757
deepseek,0.8211020302588934
deepseek,1.4621975078645009
deepseek,2.09444526710697
deepseek,0.8624954368578186
deepseek,4.603364888833848
deepseek,1.5570821921163724
deepseek,2.630013936093596
deepseek,6.5799325835625195
deepseek,2.4305330227671798
deepseek,1.1332304725251291e-07
deepseek,0.6153065327808758
deepseek,0.19960837031820458
deepseek,0.8250630951238702
deepseek,0.277133351985064
deepseek,1.3297259093049
deepseek,0.08478242836126823
deepseek,0.38561352905589996
deepseek,2.2760013919587414
deepseek,3.621486683456654
deepseek,0.2088160747357159
deepseek,1.500012589382005
deepseek,8.99448626151809
deepseek,1.4843519337800424
deepseek,0.28063935213148883
deepseek,16.576216460490897
deepseek,18.394203790436443
deepseek,26.17437688774025
deepseek,1.4637263610613505
deepseek,11.17048008866023
deepseek,2.6218937821645794
deepseek,7.235934204076396
deepseek,12.497150422359773
deepseek,4.628267372752072
deepseek,0.7023981077713098
deepseek,2.11968236110783
deepseek,3.1767791953778883
deepseek,8.565692001863702
deepseek,0.049129622537361264
deepseek,1.432337655083029
deepseek,1.0370524341241691
deepseek,0.08128260562264783
deepseek,1.862942795485228
deepseek,0.044779243010383454
deepseek,81.73960341799949
deepseek,23.492517768050682
deepseek,3.0624820365780465
deepseek,1.5345905780341615
deepseek,3.4236041452241057
deepseek,2.364872917321976
deepseek,97.37271229278959
deepseek,2.6341016390962837
deepseek,26.368725498313587
deepseek,0.043197971333068956
deepseek,0.6765901500308324
deepseek,0.916809634907176
deepseek,9.160041792057209
deepseek,4.747310803659619
deepseek,9.775332115075557
deepseek,0.4564444082749363
deepseek,1.1785860598477231
deepseek,0.11491416655038011
deepseek,6.979507911730118
deepseek,14.391785517215029
deepseek,0.011825706004151086
deepseek,13.322429948772763
deepseek,6.994458119027211
deepseek,1.1393601786347136
deepseek,0.7159806374493266
deepseek,1.9519002129852911
deepseek,1.9245156915518022
deepseek,2.397225383208009
deepseek,6.192466462348744
deepseek,1.6025125635896016
deepseek,0.2936379193347883
gpt4o,1.031197937020988
gpt4o,2.5923615898025028
gpt4o,108.34754065029054
gpt4o,2.0760943211833123
gpt4o,0.5273069949276386
gpt4o,103.59365348820342
gpt4o,0.7662989940516716
gpt4o,4.5020730840172245
gpt4o,0.3447487918044905
gpt4o,0.007242163138785089
gpt4o,0.44328495053877653
gpt4o,1.8646389118634283
gpt4o,2.342471992308787
gpt4o,0.2464517037015933
gpt4o,0.1983451638234781
gpt4o,1.0128343444747463
gpt4o,104.17641882204957
gpt4o,0.08492260241888759
gpt4o,0.5110969149139434
gpt4o,126.31465761451342
gpt4o,0.512344074642672
gpt4o,2.539857058058987
gpt4o,1.2497641341848773
gpt4o,7.151914312163265
gpt4o,1.8175123480295696
gpt4o,3.4091675962358363
gpt4o,4.656046178297021
gpt4o,0.32724727117265556
gpt4o,0.5968297091114686
gpt4o,1.0285131719503533
gpt4o,1.1206713733131168
gpt4o,1.9334851738058438
gpt4o,0.25212489937037147
gpt4o,4.562409904274823
gpt4o,1.6231924092234244
gpt4o,26.076038574968123
gpt4o,84.24174646314472
gpt4o,16.52098664114533
