model,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
DeepSeek-V3,0.0,0.0,0.1111111111111111,0.2857142857142857,0.19718309859154928,0.07462686567164178,0.1875,0.1717171717171717,0.0709433962264151,0.06060606060606061,0.10714285714285714,0.07692307692307693,0.0,0.0,0.0
GPT-4o,0.0,0.0,0.0,0.1724137931034483,0.05714285714285714,0.125,0.11827956989247312,0.12871287128712872,0.041666666666666664,0.034482758620689655,0.07043478260869565,0.08333333333333333,0.0,0.0,0.09090909090909091
GPT-5,0.0,0.0,0.16666666666666666,0.27586206896551724,0.11267605633802817,0.08333333333333333,0.16483516483516483,0.08080808080808081,0.041666666666666664,0.03571428571428571,0.043478260869565216,0.08333333333333333,0.0,0.0,0.09090909090909091
VISTA,0.0,0.2,0.4166666666666667,0.41379310344827586,0.23076923076923078,0.2222222222222222,0.28431372549019607,0.16037735849056603,0.15892307692307693,0.10526315789473684,0.13692307692307693,0.14285714285714285,0.25,0.0,0.3
Agent-Q,0.0,0.4,0.2727272727272727,0.3793103448275862,0.25,0.15942028985507245,0.24,0.15384615384615385,0.076125,0.07894736842105263,0.07407407407407407,0.15384615384615385,0.25,0.0,0.2
