model,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,65,66,67,68,69,71,72,74,75,79,80,82,83,84,86,87,89,90,95,96,98,99,101,108,110,111,112,113,117,122,123,138,147,149,150,159,171,181,190,221,239,267,292,318,562
deepseek,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.1111111111111111,0.5714285714285714,0.25,0.0,0.42857142857142855,0.0,0.1,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.5833333333333334,0.0,0.5,0.75,0.3333333333333333,0.0,0.6923076923076923,0.6666666666666666,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.25,1.0,0.5,0.5,0.5,0.5714285714285714,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.3333333333333333,0.6,0.5,0.5,0.0,1.0,0.25,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.125,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
gpt4o,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.16666666666666666,0.14285714285714285,0.0,0.15384615384615385,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.45454545454545453,0.0,0.0,0.7142857142857143,0.5,0.0,0.4166666666666667,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.2857142857142857,0.25,1.0,0.5,0.5,0.0,0.5714285714285714,0.1111111111111111,0.6666666666666666,0.0,0.5,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.125,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt5o,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0,0.15384615384615385,0.0,0.1,0.4,0.0,0.0,0.3,0.0,0.0,0.45454545454545453,0.0,0.0,0.2857142857142857,0.0,0.0,0.5833333333333334,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.25,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.5,0.0,0.25,0.0,0.5,0.3333333333333333,0.25,0.0,0.125,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quasar.json,0.05555555555555555,0.5,0.1875,0.13333333333333333,0.0,0.15384615384615385,0.2,0.0,0.21428571428571427,0.0,0.14285714285714285,0.26666666666666666,0.0,0.0,0.2,0.0,0.1111111111111111,0.29411764705882354,0.125,0.0,0.375,0.0,0.3,0.3333333333333333,0.125,0.0,0.6363636363636364,0.0,0.0,0.2727272727272727,0.0,0.5,0.375,0.5,0.0,0.6153846153846154,0.4,0.16666666666666666,0.375,1.0,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.5,0.5,0.0,1.0,0.25,0.5,0.75,1.0,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.5,0.5,0.0,0.0
sft.json,0.0,1.0,0.13333333333333333,0.13333333333333333,0.4,0.38461538461538464,0.6,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.26666666666666666,0.14285714285714285,0.0,0.2,0.0,0.1111111111111111,0.11764705882352941,0.125,0.1111111111111111,0.25,0.1,0.2,0.25,0.25,0.25,0.5,0.0,0.0,0.2727272727272727,0.0,0.0,0.375,0.5,0.3333333333333333,0.3076923076923077,0.2,0.0,0.25,0.0,0.16666666666666666,0.0,0.2857142857142857,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.0,0.0,1.0,0.0,0.0,0.75,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.0
